date,ticker,vr_c2c,vr_o2c,vr_high_low,rank_vr_c2c,percentile_vr_c2c,rank_vr_o2c,percentile_vr_o2c,rank_vr_high_low,percentile_vr_high_low,hv5,rank_hv5,percentile_hv5,hv20,rank_hv20,percentile_hv20,hv60,rank_hv60,percentile_hv60,hv120,rank_hv120,percentile_hv120,hv252,rank_hv252,percentile_hv252,ma20_c2c,rank_ma20_c2c,percentile_ma20_c2c,ma20_o2c,rank_ma20_o2c,percentile_ma20_o2c,ma60_c2c,rank_ma60_c2c,percentile_ma60_c2c,ma60_o2c,rank_ma60_o2c,percentile_ma60_o2c,ma120_c2c,rank_ma120_c2c,percentile_ma120_c2c,ma120_o2c,rank_ma120_o2c,percentile_ma120_o2c,ma252_c2c,rank_ma252_c2c,percentile_ma252_c2c,ma252_o2c,rank_ma252_o2c,percentile_ma252_o2c
2016-01-19,SPX,0.0005318215419634065,0.0038810585282688013,0.01950589306704232,0.004437744580299902,0.049429657794676805,0.03919804379244644,0.4068441064638783,0.17047762575724276,0.9011406844106464,0.15964410892640768,0.22312951854901578,0.908745247148289,0.11930045862224792,0.18945056504723803,0.7984790874524715,0.10649803756287114,0.1748861583902136,0.5133079847908745,0.1319454688248788,0.27267801781483164,0.5399239543726235,0.10807320087320947,0.2666284898765929,0.03802281368821293,0.01076325189901084,0.18193795652541922,0.8365019011406845,0.009816917526989734,0.27555148103499927,0.8326996197718631,0.008557217692475262,0.22108203574270718,0.5665399239543726,0.007947402247946699,0.3557287344276808,0.5703422053231939,0.009052626736578605,0.36444849966128223,0.5361216730038023,0.008557690948171765,0.5663770578352957,0.5399239543726235,0.007315449905597061,0.3999012676923571,0.030418250950570342,0.006865671776655732,0.5640085728658683,0.034220532319391636
2016-01-20,SPX,0.011693854879261001,0.008981014614802491,0.03405323583025088,0.09757848642547995,0.7575757575757576,0.09070674961674977,0.6893939393939394,0.3078854559202853,0.9848484848484849,0.15183735458226766,0.21175044342307714,0.9015151515151515,0.11646098749843527,0.18393110211921382,0.7651515151515151,0.10537522792077135,0.1721913602683793,0.5113636363636364,0.13197604173508784,0.27277397392584807,0.5416666666666666,0.10800592657052795,0.2663308640256203,0.03409090909090909,0.010458082799289847,0.17588392438207093,0.8181818181818182,0.009402095579724556,0.2617468848529903,0.8181818181818182,0.00847498965342123,0.21812025460189197,0.5643939393939394,0.00784459804121317,0.3497997869858882,0.5568181818181818,0.00908908583815913,0.3665565420465604,0.5378787878787878,0.008577353792945188,0.5681272871071569,0.5416666666666666,0.007355703496444766,0.4036244117494547,0.03787878787878788,0.006897795622982071,0.5680529767667073,0.041666666666666664
2016-01-21,SPX,0.005195419855539507,0.004045211822977648,0.02195588409098229,0.04335278751812836,0.49056603773584906,0.040855964688976155,0.42641509433962266,0.1936191682367348,0.9283018867924528,0.13480235021423062,0.18692033017376117,0.8679245283018868,0.11760455267709606,0.186154003967542,0.7849056603773585,0.10544933738597444,0.17236922661379644,0.5132075471698113,0.13143614816059823,0.27107946439383035,0.5320754716981132,0.10799560939925713,0.26628522019496415,0.033962264150943396,0.010328933047134004,0.17332181454994247,0.8075471698113208,0.009333745755357111,0.25947231444820734,0.8113207547169812,0.008377740035536247,0.21461740949556554,0.5547169811320755,0.007774680739457212,0.3457675005595407,0.5547169811320755,0.009132143876090034,0.36904613079259085,0.539622641509434,0.008603746247166057,0.5704765324206355,0.5433962264150943,0.007357543850478476,0.40379463018312156,0.04150943396226415,0.006890413982846897,0.5671236255970498,0.04150943396226415
2016-01-22,SPX,0.020283682630725774,0.01571322041120699,0.01675189091296464,0.1692556535613599,0.943609022556391,0.15870090525885408,0.9135338345864662,0.1444645272542489,0.8233082706766918,0.14604983119037387,0.20331458639897076,0.8909774436090225,0.12258728877987296,0.19583962005596242,0.8045112781954887,0.10734284833645502,0.17691374561479578,0.5225563909774437,0.13203563400373752,0.2729610101715691,0.5451127819548872,0.10847971946403284,0.2684269543230064,0.04887218045112782,0.010902279041965945,0.18469601686972542,0.8421052631578947,0.009728432305413547,0.27260683753195436,0.8233082706766918,0.008683916167471693,0.22564560260057553,0.575187969924812,0.008005243652781735,0.3590645769979687,0.5789473684210527,0.009282244422043359,0.3777248502126001,0.5451127819548872,0.008704065263631868,0.5794061293922856,0.5488721804511278,0.007377440338959874,0.40563490061084284,0.04887218045112782,0.006896491117687785,0.5678887390771331,0.045112781954887216
2016-01-25,SPX,0.015637946405160252,0.015317791719999184,0.015900077638122387,0.13048965946418042,0.8913857677902621,0.15470714143337855,0.8876404494382022,0.1364186720279482,0.7827715355805244,0.12572603807304134,0.17369075573498216,0.8352059925093633,0.12364361030875627,0.19789293465735083,0.8089887640449438,0.1075005157068208,0.17729215502419632,0.5243445692883895,0.13200701563966355,0.2728711885974562,0.5430711610486891,0.10877672842415538,0.2697409411051724,0.052434456928838954,0.011063274632429015,0.18788989357772723,0.8426966292134831,0.009953483579788789,0.28009617599024644,0.8389513108614233,0.0089019802809677,0.23350007883850069,0.5917602996254682,0.008237498892425225,0.3724592536622855,0.5842696629213483,0.009389586778421189,0.3839313179304158,0.5468164794007491,0.008806172898168901,0.5884949348477795,0.550561797752809,0.007417703607843691,0.40935893981100396,0.052434456928838954,0.006935809139918771,0.5728388923330304,0.056179775280898875
2016-01-26,SPX,0.014144309246276299,0.013221275395334308,0.014871273532433138,0.11802611730998183,0.8432835820895522,0.1335326762437361,0.8395522388059702,0.12670103890919643,0.7686567164179104,0.08809034335921918,0.11883320819514727,0.6343283582089553,0.11883247759335369,0.18854088721380685,0.7910447761194029,0.10787259443238524,0.17818516218518793,0.5261194029850746,0.13176978828760533,0.27212662702400536,0.5335820895522388,0.10887452107100223,0.2701735820776763,0.055970149253731345,0.011690559464841021,0.20033415003072058,0.8544776119402985,0.01055324433335018,0.300055233275708,0.8544776119402985,0.008940386545166906,0.23488343846014542,0.6044776119402985,0.008265336093680102,0.3740646870235347,0.585820895522388,0.009488708365597226,0.3896624659292667,0.5485074626865671,0.00889902947055397,0.5967602846964805,0.5522388059701493,0.007463639551584412,0.4136076573128162,0.055970149253731345,0.006975365819781537,0.5778190926713082,0.05970149253731343
2016-01-27,SPX,0.010863455608495332,0.01028635704223868,0.023279650148224442,0.09064928259947377,0.7211895910780669,0.10389049040862228,0.7434944237918215,0.2061228828002742,0.9368029739776952,0.08928740023248788,0.12057803062588897,0.6505576208178439,0.11349090818891043,0.1781577584480155,0.7323420074349443,0.10647372439381658,0.17482780559393593,0.5092936802973977,0.1314541104902748,0.27113584094708526,0.5315985130111525,0.10876582517548802,0.2696927044303405,0.05204460966542751,0.012124804011746948,0.20894881792286876,0.862453531598513,0.011036703537508262,0.31614396514700255,0.8550185873605948,0.009113949380985614,0.24113501808904161,0.6282527881040892,0.00842831574850456,0.3834640865057016,0.6022304832713755,0.009553281582999788,0.3933960488574617,0.550185873605948,0.008966573252977759,0.6027724923140743,0.5539033457249071,0.007453622137359339,0.41268112441341165,0.055762081784386616,0.006980704375935392,0.5784912188268798,0.06319702602230483
2016-01-28,SPX,0.005528558910220527,0.004317798453230855,0.015547257084053821,0.046132641130185795,0.5037037037037037,0.043609044188312324,0.43703703703703706,0.13308608355728296,0.774074074074074,0.08741160717516841,0.1178438866809121,0.6259259259259259,0.11580314539315528,0.18265236570871252,0.7481481481481481,0.10635978078862603,0.17455433536198428,0.5074074074074074,0.1315581042199299,0.27146223558205973,0.5333333333333333,0.10861317373424498,0.26901736461571274,0.05185185185185185,0.011869746423584248,0.2038889123211757,0.8555555555555555,0.01082018253876085,0.3089385003148283,0.8518518518518519,0.009125925858177774,0.24156640019044176,0.6296296296296297,0.008415430571209921,0.38272096964905283,0.6,0.009534744810126764,0.39232426427669514,0.5481481481481482,0.008934364974587602,0.5999055688203333,0.5518518518518518,0.007422006885124284,0.40975695948815277,0.05555555555555555,0.006938910411538967,0.5732293435545581,0.05925925925925926
2016-01-29,SPX,0.02476021464486422,0.024413938753959877,0.024413938753959877,0.20660973593068374,0.966789667896679,0.2465767092800576,0.974169741697417,0.2168368763198984,0.9520295202952029,0.1122257215264308,0.15401278081277314,0.8154981549815498,0.12297579367936325,0.19659480941925947,0.8081180811808119,0.11096098488226751,0.185597450494602,0.5313653136531366,0.13302653545963625,0.27607105267188586,0.5535055350553506,0.10996921289087852,0.2750165692430102,0.06642066420664207,0.01274689570737772,0.22129005143865405,0.8671586715867159,0.011704391467755405,0.3383635278134182,0.8708487084870848,0.009340698672280387,0.2493023267391821,0.6383763837638377,0.00863577912335505,0.3954289611413648,0.6346863468634686,0.009717122538731703,0.40286923015252246,0.5535055350553506,0.009117647462220846,0.6162199108482388,0.5571955719557196,0.007482425584027406,0.4153452191942194,0.06642066420664207,0.006998535172115726,0.5807361225315674,0.07011070110701106
2016-02-01,SPX,0.00044324413474616797,0.0012597189381189167,0.013887885014507466,0.0036986171140372345,0.04044117647058824,0.012722951159560424,0.15073529411764705,0.11741238154716878,0.7058823529411765,0.14646785217713343,0.2039238911116426,0.8933823529411765,0.13011517098224637,0.21047257983290252,0.8272058823529411,0.1116392864369312,0.18722540744029284,0.5330882352941176,0.1336235564710711,0.2779448623308498,0.5551470588235294,0.11005395035196548,0.27539145323229,0.06985294117647059,0.012298466257787483,0.2123939793778676,0.8602941176470589,0.011363366912814789,0.3270147881911747,0.8566176470588235,0.009302618207000833,0.24793070210607682,0.6360294117647058,0.008600020120192795,0.39336665983039365,0.6323529411764706,0.009614080967396865,0.396911431128327,0.5514705882352942,0.00903524017461215,0.6088846728066727,0.5551470588235294,0.007432629090829845,0.4107394308953758,0.058823529411764705,0.006955663867538485,0.575338609739829,0.0625
2016-02-02,SPX,0.018743103466056232,0.016654092990089197,0.019620102725215232,0.15640040739495767,0.9304029304029304,0.16820356137225925,0.9267399267399268,0.1715564001814553,0.8901098901098901,0.1557400639342931,0.2174390075758272,0.9047619047619048,0.13173148926217457,0.21361443563525093,0.8278388278388278,0.11263203889694147,0.18960806195658195,0.5347985347985348,0.13427673513472105,0.27999492835119794,0.5567765567765568,0.11049649033462931,0.27734927863782755,0.07326007326007326,0.012470432629070665,0.2158054975829388,0.8644688644688645,0.011569538346736874,0.33387583642722846,0.8644688644688645,0.009555913655534026,0.25705417982913176,0.6703296703296703,0.008812125119283752,0.40559922726813846,0.6446886446886447,0.009690630436593125,0.4013374734234134,0.5531135531135531,0.009100347765182116,0.6146800300985091,0.5567765567765568,0.007455568108592649,0.4128611116165408,0.06593406593406594,0.0069736953340781335,0.5776087779155187,0.06593406593406594
2016-02-03,SPX,0.004992039011471272,0.002863030722522003,0.024005411442684314,0.04165569146750856,0.46715328467153283,0.028916132756852963,0.3102189781021898,0.21297810621195218,0.9452554744525548,0.163961407386393,0.22942238512988217,0.9124087591240876,0.1289900060098127,0.20828544494669868,0.8211678832116789,0.11167270450092578,0.18730561243026742,0.5328467153284672,0.13384663288564774,0.27864500978347656,0.5547445255474452,0.11030069242905406,0.27648305608415275,0.072992700729927,0.012619421460687225,0.2187611807645952,0.864963503649635,0.011639941121826513,0.3362187256755256,0.864963503649635,0.009620246171783661,0.2593713800878435,0.6861313868613139,0.008845964511332892,0.40755082033321227,0.6496350364963503,0.009724313561210807,0.4032850105618658,0.5583941605839416,0.009104385106158203,0.6150394019207587,0.5583941605839416,0.007418078308874417,0.4093935967418853,0.05474452554744526,0.0069314588203124835,0.5722911855171396,0.05474452554744526
2016-02-04,SPX,0.0015267734362336416,0.001977328723053651,0.01403484911098669,0.012740045311022592,0.1709090909090909,0.01997069029332377,0.22181818181818183,0.11880054005403747,0.7090909090909091,0.1743432423813577,0.2445548813178118,0.9381818181818182,0.1348261415137743,0.21962992853270874,0.8327272727272728,0.11127997327161109,0.18636303824898076,0.5272727272727272,0.13381348725078,0.27854097892094726,0.5527272727272727,0.11041004324338723,0.27696683113455384,0.07636363636363637,0.012039989099479781,0.2072662353626746,0.8472727272727273,0.011205679025536647,0.3217671931181075,0.8436363636363636,0.009639898551799107,0.2600792414107146,0.6872727272727273,0.008874154908567557,0.40917662329282084,0.6581818181818182,0.009726410529670554,0.4034062559629345,0.56,0.009109678181927695,0.6155105492169253,0.56,0.0074076447243319864,0.4084285713251382,0.05090909090909091,0.006925069804228423,0.5714868060754502,0.05454545454545454
2016-02-05,SPX,0.018481296823200877,0.01726021525610667,0.021128343447965756,0.15421578169113875,0.927536231884058,0.17432529516057388,0.9384057971014492,0.1858025816628476,0.9094202898550725,0.14414840325706918,0.20054307722296175,0.8731884057971014,0.13002686122244853,0.21030092024415048,0.8188405797101449,0.11274587699643766,0.18988127896970078,0.5398550724637681,0.13413807162485858,0.27955971917237576,0.5579710144927537,0.11092734357522685,0.27925540114323943,0.08333333333333333,0.011779032888114022,0.20208931118175621,0.8369565217391305,0.011005133283597151,0.3150933587133758,0.8369565217391305,0.009784207004950017,0.2652771040852913,0.7137681159420289,0.00901889261300835,0.4175239688902583,0.6630434782608695,0.009847822223226445,0.41042620393172724,0.5615942028985508,0.009219950355522007,0.625326096678165,0.5652173913043478,0.007440144307152324,0.41143452995112706,0.06884057971014493,0.00695652995713877,0.5754476507345554,0.07246376811594203
2016-02-08,SPX,0.014153878886199789,0.010575203523288373,0.02391031629520884,0.11810597044558274,0.8375451263537906,0.10680779168893312,0.7509025270758123,0.21207987908646736,0.9386281588447654,0.12550688363077922,0.1733713176237323,0.8194945848375451,0.13024117179131495,0.21071750459678645,0.8231046931407943,0.11175615107957954,0.18750588830517803,0.5342960288808665,0.13410949384472418,0.27947002497498247,0.555956678700361,0.11105597363273048,0.27982446880799705,0.08664259927797834,0.0119448064890534,0.20537797543224276,0.8447653429602888,0.010918776063296054,0.31221953161353977,0.8339350180505415,0.009994927541528495,0.27286707118654374,0.7725631768953068,0.009158798824497104,0.42559267153437497,0.6823104693140795,0.009922342289165265,0.41473490740336366,0.5631768953068592,0.009257272310837027,0.6286481988169019,0.5667870036101083,0.00748274641117495,0.41537489320994264,0.08664259927797834,0.006985391199638607,0.5790812916305927,0.08664259927797834
2016-02-09,SPX,0.0006636308701657434,0.002028715795851682,0.018020406175951843,0.005537617537125596,0.0683453237410072,0.02048969115745177,0.2302158273381295,0.1564463670069082,0.8489208633093526,0.12612342937983761,0.17426999075828276,0.8237410071942446,0.1304569259225572,0.21113689499627772,0.8237410071942446,0.11254020231040038,0.1893876496519069,0.5359712230215827,0.13436543407815518,0.280273318782629,0.564748201438849,0.11121849337754439,0.2805434666336463,0.08992805755395683,0.011935324806701526,0.20518987509776018,0.8381294964028777,0.010956612492716495,0.31347866612308484,0.8345323741007195,0.009952186392022649,0.27132757283537917,0.762589928057554,0.009125333230240857,0.4236626362200815,0.6798561151079137,0.009905993206221446,0.413789613682127,0.5611510791366906,0.009254078275326717,0.6283638913064716,0.564748201438849,0.007468525883665542,0.414059605023958,0.08273381294964029,0.006980436185870793,0.5784574536004989,0.08273381294964029
2016-02-10,SPX,0.0001889634544679497,0.002821603575467131,0.016843465618437335,0.0015767912349770733,0.010752688172043012,0.02849772548146015,0.3118279569892473,0.14532950182600687,0.8100358422939068,0.1373613100785584,0.1906502536806158,0.8602150537634409,0.13632340608194754,0.22254036358104262,0.8351254480286738,0.11397025811730226,0.192819853614237,0.5448028673835126,0.13508182303054433,0.28252177656359667,0.5663082437275986,0.11140912242876612,0.2813868218425223,0.0931899641577061,0.011554633298502514,0.19763760775010375,0.8172043010752689,0.01081628819080431,0.30880890278199113,0.8243727598566308,0.009722163092167396,0.2630423372965417,0.6989247311827957,0.008960677872105693,0.4141665951979145,0.6559139784946236,0.009838776531475244,0.4099031877083687,0.5555555555555556,0.009213650883859274,0.6247653680639474,0.5591397849462365,0.007426912590805393,0.410210699106603,0.06451612903225806,0.006954436332441431,0.5751840626259961,0.06810035842293907
2016-02-11,SPX,0.01230114587495812,0.009702219815917745,0.019978343259339518,0.10264598014690812,0.7678571428571429,0.09799080185423714,0.7142857142857143,0.17494018341057957,0.8857142857142857,0.13147120368973983,0.18206487233728616,0.8392857142857143,0.12688469807648928,0.20419307401444875,0.7928571428571428,0.11405314980493975,0.19301879772353722,0.55,0.13412687093716552,0.27952456470312875,0.5535714285714286,0.11126678869286162,0.2807571282213007,0.09285714285714286,0.010921418572113007,0.18507571235929113,0.8035714285714286,0.01001141907502094,0.2820241745485611,0.8035714285714286,0.00974039222411775,0.263698934484619,0.7071428571428572,0.008946311420671845,0.41333804996438006,0.6535714285714286,0.00976545182945989,0.40566359942902336,0.5535714285714286,0.00913045329536943,0.6173597837550074,0.5571428571428572,0.007475611561481991,0.41471497510889355,0.08928571428571429,0.006992898837232986,0.580026505926052,0.09642857142857143
2016-02-12,SPX,0.01951800905373191,0.017115741245772816,0.017115741245772816,0.16286654838514056,0.9395017793594306,0.17286613175381565,0.9359430604982206,0.14790129818548153,0.8149466192170819,0.13622311404289814,0.1889912264297397,0.8540925266903915,0.1289664665654395,0.20823968815435995,0.8042704626334519,0.11533033595003953,0.19608410701194975,0.5587188612099644,0.1309802340042981,0.26964853259516475,0.501779359430605,0.11189630928261934,0.28354216788374625,0.099644128113879,0.011062522063502866,0.18787496389948274,0.8042704626334519,0.010070031139424108,0.28397468822271443,0.8078291814946619,0.009817303811267632,0.26646922173640436,0.7188612099644128,0.008975154641993886,0.41500150274227693,0.6583629893238434,0.00966267705321645,0.39972122632967166,0.5373665480427047,0.00901420412683952,0.6070122119801654,0.5373665480427047,0.007514792033228541,0.4183388639959581,0.099644128113879,0.007025353030993169,0.5841125006885984,0.10320284697508897
