date,ticker,hv5,rank_hv5,percentile_hv5,hv20,rank_hv20,percentile_hv20,hv60,rank_hv60,percentile_hv60,hv120,rank_hv120,percentile_hv120,hv252,rank_hv252,percentile_hv252,ma20_c2c,rank_ma20_c2c,percentile_ma20_c2c,ma20_o2c,rank_ma20_o2c,percentile_ma20_o2c,ma60_c2c,rank_ma60_c2c,percentile_ma60_c2c,ma60_o2c,rank_ma60_o2c,percentile_ma60_o2c,ma120_c2c,rank_ma120_c2c,percentile_ma120_c2c,ma120_o2c,rank_ma120_o2c,percentile_ma120_o2c,ma252_c2c,rank_ma252_c2c,percentile_ma252_c2c,ma252_o2c,rank_ma252_o2c,percentile_ma252_o2c
2025-07-17,SPX,0.06450576031297285,0.03703954447302275,0.20037735849056604,0.07909270524151148,0.04888934716134233,0.16264150943396227,0.13358619832307533,0.1418537994823012,0.47471698113207544,0.24171322747194407,0.43396161536332084,0.8347169811320755,0.19730842560597703,0.4618298203142942,0.7045283018867925,0.1024657603211291,0.07104909747286281,0.30830188679245285,0.07517889342805162,0.08381889350823153,0.21169811320754717,0.29111367124124266,0.4293247699137701,0.9120754716981132,0.25147438013214674,0.6523046763925722,0.9215094339622641,0.1979517764193348,0.33655359517910405,0.7377358490566037,0.16930865638462966,0.5162348467618451,0.7377358490566037,0.14506794939668005,0.24433694164163733,0.3218867924528302,0.1166007931908437,0.3271185852606173,0.24754716981132074
2025-07-16,SPX,0.05400138993776055,0.030103744190540897,0.13325783314458287,0.08727490476549647,0.057537393785598606,0.2212155530388826,0.14464143659795628,0.16058416039715545,0.5337863344658361,0.24171055245687306,0.4339551437926299,0.8346545866364666,0.1972612685777043,0.4616630721714583,0.7032842582106456,0.10508821979729928,0.07404633895403503,0.33408833522083803,0.0763119850688036,0.08606053995341365,0.22083805209513024,0.29402734833916366,0.4346737402624022,0.9131747829369573,0.25461336319418365,0.6622254856882396,0.9226123065307663,0.19713221124507377,0.3344115350017457,0.7361268403171007,0.16848676808467525,0.512566242969948,0.7319743299358248,0.14472638937740478,0.2429833458047853,0.3174782936957342,0.11632378442048771,0.32519521946088054,0.24650811627029068
2025-07-15,SPX,0.06685164908559814,0.03858848224184325,0.21676737160120846,0.09115731400928262,0.061640844948856716,0.24735649546827795,0.1446725711577877,0.1606369101912411,0.533987915407855,0.241823560346351,0.43422853983937165,0.8353474320241692,0.19730726440030238,0.46182571426909175,0.7043051359516617,0.10710495033930838,0.07635128531899626,0.3530966767371601,0.077591043241032,0.08859095859020996,0.236404833836858,0.2967116835488608,0.4396016814720524,0.9146525679758308,0.2576383365522016,0.6717859653774471,0.9244712990936556,0.19632484422621707,0.332301356587729,0.7352719033232629,0.16766099896954245,0.5088803166619867,0.726963746223565,0.14438596750257246,0.24163426041263633,0.311178247734139,0.1160473322942771,0.3232757186301498,0.24546827794561935
2025-07-14,SPX,0.05602760764568176,0.031441610321397466,0.14431431809595768,0.10102073484326003,0.07206583189727495,0.320362674726105,0.15323331756288375,0.1751409729605003,0.5810351341140915,0.24205314646896245,0.434783969540773,0.8367963732527389,0.19747497304042252,0.46241873518881216,0.7072157159047979,0.10883332898776166,0.07832667072624072,0.3690970910464677,0.0788051164133108,0.09099281446218832,0.24820551567812618,0.2994022402485263,0.4445410441825233,0.915375897242161,0.2606480086628076,0.6812980852142567,0.9255761239138648,0.19551696990248982,0.3301898522540721,0.7344163203626747,0.16683984624590434,0.5052149962092775,0.7230827351718927,0.14404573528876327,0.24028592664350187,0.3007177937287495,0.11577034867230032,0.3213525274441352,0.24404986777483945
2025-07-11,SPX,0.08542111549917845,0.050849484643355064,0.3318216175359032,0.10125354108639593,0.07231189278092309,0.32275132275132273,0.1534631401066178,0.1755303502930802,0.5827664399092971,0.24244625108646095,0.4357349938354175,0.8386243386243386,0.19771239971196436,0.4632582803847125,0.7093726379440665,0.10968866924990947,0.07930424972699236,0.3749055177626606,0.08040047461626562,0.09414898375673227,0.26492819349962204,0.30191386596507336,0.44915192281909494,0.9164777021919879,0.2636197683418973,0.6906903821671659,0.9270597127739985,0.19470336154135595,0.3280633611279429,0.7331821617535903,0.1660186582867613,0.5015495184783748,0.718442932728647,0.14370373733841016,0.2389305952941474,0.29856386999244144,0.1154918663033911,0.31941892995008714,0.24300831443688586
2025-07-10,SPX,0.10085095394221473,0.06103746107689712,0.42306238185255196,0.10089115228219436,0.07192887165492183,0.31947069943289225,0.15339061528770057,0.1754074749646768,0.5818525519848772,0.2424135126527351,0.43565579088420303,0.8385633270321361,0.19767651446392231,0.46313138946971233,0.7088846880907372,0.11051337291131347,0.08024681377654043,0.3822306238185255,0.0818383530965281,0.09699360379271199,0.2786389413988658,0.3044373981069863,0.4537846594427049,0.9175803402646503,0.26658344100762904,0.7000571199769671,0.9285444234404537,0.19388776597534932,0.3259316761349244,0.7319470699432892,0.165199397360573,0.49789264230610897,0.7160680529300567,0.14335931736452764,0.23756566551177632,0.29640831758034025,0.11521186597980676,0.31747479278213653,0.24158790170132324
2025-07-09,SPX,0.10311791250714789,0.06253428299895547,0.43645990922844174,0.10163200083269502,0.07271189983548154,0.3275340393343419,0.15656303080043377,0.18078234668140739,0.600983358547655,0.2437461406344148,0.4388797712952325,0.8422844175491679,0.19766416629173347,0.4630877260995781,0.7087745839636914,0.1114036476558222,0.08126431983073443,0.38729198184568836,0.08305261697904719,0.09939583695538498,0.2893343419062027,0.30695148479267953,0.45840005596185224,0.9183055975794251,0.2695208610911762,0.7093408860547694,0.9300302571860817,0.19307408076327887,0.3238049841470016,0.7307110438729199,0.16437972373665238,0.4942339240046074,0.712178517397882,0.14301529888522893,0.23620232684477732,0.29387291981845687,0.11493183809194399,0.3155304642260564,0.23978819969742815
2025-07-08,SPX,0.09825892190080936,0.05932600042549011,0.4120317820658343,0.10061599903146418,0.07163805277007858,0.3178206583427923,0.17478477318299446,0.211654572393479,0.6946651532349603,0.2436168994397299,0.4385671025792139,0.8414680287552024,0.1976478331328796,0.463029971741314,0.7086643965191071,0.11433532453790249,0.08461496972264317,0.4090049186530458,0.0842564681542111,0.10177747018810707,0.2992811199394627,0.309413700341417,0.4629202267012712,0.9194097616345063,0.27229499101855326,0.7181085708198641,0.9315172152856602,0.19226554825561662,0.321691759547964,0.729474082482028,0.1635692264232362,0.49061616534143404,0.7097994702989028,0.14267273705425715,0.23484476084729414,0.29133560348089294,0.11465202640436883,0.313587636821866,0.23874385168369278
2025-07-07,SPX,0.10183827876433481,0.06168936952410126,0.42808478425435276,0.10435593195786282,0.07559091583877756,0.3531415594246783,0.25203052378065655,0.34252834931789455,0.8841786525359576,0.24361453737251126,0.4385613881123507,0.8414080242240727,0.19769783863776952,0.46320679215128013,0.7089326267978804,0.11733682693084853,0.08804542405748521,0.43111279333838004,0.0855529313483592,0.1043423219670354,0.30999242997728993,0.3114375948214566,0.46663572131466413,0.9212717638152914,0.27493844130540446,0.7264632403609639,0.933005299015897,0.1914582930068725,0.3195818732624012,0.7282361847085541,0.16275804989779166,0.4869953749282979,0.7070401211203634,0.14233001347846214,0.2334865538581638,0.2891748675246026,0.11437150759183727,0.31163989960938493,0.23732021196063588
2025-07-03,SPX,0.054422815501986854,0.030382002043510672,0.13479742521772056,0.1013200438647025,0.07238218184265421,0.32260507383566833,0.25410765655212547,0.3460475359252138,0.8871639530480878,0.2444257415564718,0.44052390611016234,0.8439984854221886,0.19759960335086652,0.46285943032098636,0.7088224157516092,0.12005474935943959,0.09115177133171581,0.4498296099962136,0.08688419928852083,0.1069760295492992,0.32639151836425595,0.3110026229240181,0.4658371936454358,0.9212419538053768,0.27442979611244256,0.7248556585872482,0.9329799318439985,0.19065734056091072,0.3174884603254746,0.72699734948883,0.16193786795145743,0.48333438766453696,0.7031427489587277,0.14198677480860106,0.23212630556108152,0.28701249526694433,0.11409017765899054,0.3096865305135824,0.235895494131011
2025-07-02,SPX,0.053042678171286085,0.029470728302561238,0.12765151515151515,0.09927867130693528,0.07022458534243466,0.30568181818181817,0.25420012175527684,0.34620419529193464,0.8875,0.24416459586221823,0.439892125437482,0.8431818181818181,0.19745773985130893,0.4623577983065469,0.7075757575757575,0.12278727894076744,0.09427481330209035,0.4715909090909091,0.08769167737772378,0.10857349997721885,0.3371212121212121,0.31053182333874896,0.4649728929912728,0.9208333333333333,0.2733276101247408,0.7213721810481084,0.9329545454545455,0.18983770234028677,0.31534620923016365,0.7257575757575757,0.1611079696717427,0.47963003030111045,0.7007575757575758,0.14164571764521072,0.23077470253250323,0.2840909090909091,0.11380760184799082,0.30772451086340563,0.23446969696969697
2025-07-01,SPX,0.06115890438051339,0.034829690527225524,0.17620310723759,0.09971589223161792,0.07068669909689299,0.30920803334596436,0.2869761334440103,0.40173502267123595,0.9185297461159531,0.24465876561157637,0.4410876530817731,0.8446381205001895,0.1974659558151382,0.46238685010985847,0.7082228116710876,0.12584329010639056,0.09776756638970248,0.49640015157256534,0.08852047378166347,0.11021314539145749,0.34861690034103826,0.31006216148443044,0.4641106809999626,0.920803334596438,0.2720689084616308,0.7173940330578001,0.9325502084122774,0.18902437916506967,0.3132204634814793,0.7237589996210686,0.16028832264747409,0.4759714307305657,0.6976127320954907,0.1413053955870517,0.22942601271192534,0.281924971580144,0.11352576590439786,0.30576762836345217,0.2330428192497158
2025-06-30,SPX,0.06491056519736162,0.03730682806368126,0.20242608036391205,0.09915744843104882,0.07009646073736733,0.30401819560272936,0.30602091692828565,0.4340016875170078,0.9294920394238059,0.24476620959308204,0.44134758855995565,0.8449583017437453,0.1974598099879235,0.46236511834872385,0.7081122062168309,0.12901525203993716,0.10139284104897357,0.5212282031842305,0.08933337700771833,0.11182134861300241,0.3567096285064443,0.30845546637898236,0.4611610870025817,0.9203942380591357,0.2701857278671216,0.7114422087955488,0.9321455648218347,0.18821142218717826,0.31109567484607037,0.7225170583775588,0.1594461262921906,0.4722121793302401,0.6948445792266869,0.14096462632102358,0.22807555061509818,0.27975739196360877,0.1132433410746039,0.30380665702697024,0.23161485974222895
2025-06-27,SPX,0.06919677667073151,0.04013691741562636,0.229806598407281,0.09898585580373546,0.06991509861865652,0.3018581721653394,0.3061167054505125,0.4341639774241269,0.9306029579067122,0.24530371390406394,0.4426479539982269,0.8479332574895715,0.19740749626650417,0.4621801360415042,0.708001516875237,0.13250717072681684,0.10538379825243085,0.5441789912779674,0.09003184782488678,0.1132031650240122,0.3621539628365567,0.3060693801857275,0.4567806756295756,0.9203640500568828,0.2681771141193815,0.7050939509215307,0.931740614334471,0.18739812817292423,0.3089700053140673,0.7212741751990899,0.15860535873951492,0.4684593055735252,0.6916951080773607,0.14062583667149106,0.2267329337006572,0.27796738718240427,0.11296261952461902,0.30185751213962186,0.23018581721653394
2025-06-26,SPX,0.09479920103386713,0.057041624293545,0.3926403641881639,0.09858631264756798,0.06949280778685632,0.29742033383915023,0.3060572674662438,0.4340632744931069,0.9301972685887708,0.24523319974869964,0.44247736156078743,0.8478755690440061,0.1973808932522282,0.46208606728045565,0.7075113808801214,0.1360143742223242,0.10939222465335981,0.5656297420333839,0.0908352131427958,0.11479249897045118,0.37177541729893776,0.3037078451481714,0.45244533562152994,0.9203338391502276,0.2660938968359226,0.6985099073054359,0.9313353566009105,0.1865718836595177,0.30681048765212576,0.7196509863429439,0.1577553953367927,0.46466538496123105,0.6896813353566009,0.14028776874745785,0.22539317697059402,0.27541729893778455,0.11268201412447718,0.299909173720009,0.2295144157814871
2025-06-25,SPX,0.09813597684324249,0.05924482256003572,0.4094876660341556,0.09960194451829585,0.0705662638600538,0.3077798861480076,0.3058757773882878,0.4337557845432698,0.9301707779886148,0.24506996120117133,0.4420824442344284,0.847438330170778,0.19726803984642294,0.46168701550556623,0.7070208728652752,0.13954338771702315,0.11342557797303636,0.5802656546489564,0.09178241098321557,0.11666638330204154,0.3810246679316888,0.3013433843623053,0.4481046244826308,0.9195445920303605,0.26400468306118346,0.6919069116767756,0.9309297912713472,0.1857473814426123,0.3046555237512143,0.7184060721062618,0.1569033695595775,0.4608622586759938,0.683111954459203,0.13995094643592637,0.2240583565790995,0.27362428842504743,0.11240155585969498,0.29796185691107774,0.22770398481973433
2025-06-24,SPX,0.1304100043782892,0.0805546394551659,0.5728929384965832,0.11968874586291181,0.09179669145488338,0.4635535307517084,0.3089947207068599,0.4390400608815342,0.9331814730447988,0.2455893468745934,0.4433389758845979,0.8488990129081245,0.19727765995639507,0.4617210323961653,0.7072892938496583,0.14288462607906105,0.1172443207632239,0.5933940774487472,0.09249261404182832,0.11807141013697625,0.38762338648443434,0.29897564607936444,0.44375789646743363,0.9195140470766895,0.2618379933011934,0.6850590518804924,0.9305239179954442,0.18492801869784445,0.3025139926546047,0.7167805618830676,0.15605301652787276,0.4570665989047862,0.6765375854214123,0.13961443748073096,0.22272477801278368,0.2718299164768413,0.11212183146431384,0.29601963560618283,0.22627182991647685
2025-06-23,SPX,0.12324603076085634,0.07582442827023525,0.5343714394227117,0.11934052458859702,0.09142864447595007,0.46069122673756174,0.30842497489911375,0.4380747678373257,0.932016710976073,0.2456091873116578,0.44338697516220665,0.8492214204329662,0.19701001597010584,0.46077463820446996,0.7071781238131409,0.1446127502512404,0.11921941532637674,0.600835548803646,0.09252136207806398,0.11812828367739958,0.3877706038739081,0.29649757950558514,0.4392086261881224,0.9194834789213825,0.25954959168468306,0.6778265196939174,0.930117736422332,0.1841023561433722,0.30035599603223034,0.7109760729206228,0.15520733316573007,0.45329178280231464,0.6718571971135586,0.13927845226294083,0.2213932750078081,0.27003418154196734,0.11184242844158847,0.2940796457005836,0.22521838207368022
2025-06-20,SPX,0.12759984641149036,0.0786991551449463,0.5596504559270516,0.11565353111716546,0.08753173492848655,0.428951367781155,0.30886937476070475,0.43882769324618126,0.9331306990881459,0.24521047874600538,0.4424223934311877,0.848404255319149,0.1968059840461144,0.4600531774667821,0.706306990881459,0.14620575142548498,0.12104007613825501,0.60790273556231,0.09263970967006875,0.11836241607179028,0.3898176291793313,0.2940509490350322,0.43471706675952776,0.9190729483282675,0.25726963939180025,0.6706206917382125,0.9297112462006079,0.18326820668600652,0.29817581757821154,0.7070668693009119,0.1543583362537309,0.4495021762452658,0.6671732522796353,0.13894388274122627,0.22006738237935783,0.2682370820668693,0.11156251114654184,0.2921360850279174,0.22378419452887538
2025-06-18,SPX,0.13562333446318045,0.08399688444309827,0.5952109464082098,0.13069195199984082,0.10342635648682588,0.5184340554922083,0.308823795769233,0.43875047094312697,0.9327251995438997,0.24571536703232222,0.4436438520582173,0.8498669707335614,0.1969243436575662,0.46047169928885756,0.7065754465982517,0.14851625091964907,0.12368077468443404,0.6153553781832003,0.09386565061389451,0.120787750493026,0.4055492208285823,0.29157308999580783,0.43016817747513925,0.9186621056632459,0.2549550734693657,0.6633054668182592,0.9289243633599392,0.1824373163087243,0.29600415723340584,0.7031546940326872,0.15351201802395495,0.4457245263297239,0.6632459141011022,0.13861043716928315,0.2187459439423984,0.26643861649562905,0.11128466998977653,0.2902069396871581,0.2227290003800836
2025-06-17,SPX,0.13551680843285416,0.08392654769326582,0.5950570342205324,0.13154189476491537,0.10432469007533927,0.5243346007604562,0.3107475020677558,0.4420097144229694,0.935361216730038,0.24593935719901355,0.44418574365857666,0.8509505703422053,0.1969246602684177,0.46047281883080965,0.7068441064638783,0.14939156543882587,0.12468118251143331,0.6171102661596958,0.09417048865797965,0.12139082538414973,0.40874524714828897,0.28912486106907637,0.4256736835776878,0.9186311787072243,0.25267118252544335,0.6560871906890301,0.9288973384030418,0.18159712616971108,0.2938081905248251,0.6885931558935361,0.15265913062238423,0.4419175540737165,0.65893536121673,0.1382779435202832,0.21742827795789288,0.2650190114068441,0.11100913703929445,0.2882938210051151,0.22129277566539923
2025-06-16,SPX,0.1290578651582127,0.07966185223902855,0.5667554203119056,0.12760951560567824,0.10016842399876066,0.504754659566375,0.310144213147122,0.44098759088854683,0.9345758843666794,0.24611435313349006,0.4446091052212319,0.8531761125903385,0.19673716859031323,0.45980984471504704,0.7067325979459871,0.1507120228314021,0.12619034965285653,0.6219094712818563,0.09478736972534368,0.12261122910263363,0.41422594142259417,0.2865852305057547,0.4210113932403748,0.9182198554583492,0.25036960857493373,0.6488130271170659,0.9281095473564093,0.18075359068589086,0.2916034802408514,0.6785850133130468,0.1518049837227823,0.43810495988678083,0.6553822746291366,0.13794542082978944,0.2161104968825018,0.26321795359452266,0.11073361212661145,0.2863807581322359,0.2198554583491822
2025-06-13,SPX,0.1061533328570275,0.06453850301102075,0.454337899543379,0.12572488697834816,0.09817649552148727,0.4965753424657534,0.30972745785208533,0.4402815023452588,0.9345509893455098,0.2457579994236258,0.4437469911160246,0.8508371385083714,0.19669900807774723,0.4596749084217071,0.7062404870624048,0.15392777292399604,0.12986567034253282,0.6312785388127854,0.09607552142580779,0.12515963787765935,0.4227549467275495,0.2840846320228017,0.4164207585579339,0.9181887366818874,0.24812167873201563,0.641708406658503,0.9277016742770168,0.17990412542869352,0.2893832715782121,0.6712328767123288,0.15093059842419376,0.43420202901143085,0.6510654490106544,0.13761424498262392,0.21479805332151256,0.2614155251141553,0.11045853377719628,0.28447079589951213,0.21841704718417046
2025-06-12,SPX,0.07733288254447643,0.045509005737129564,0.2813094784925771,0.11812754008621618,0.09014659965409746,0.452226874762086,0.30931346010094574,0.4395800857765719,0.9345260753711458,0.24905223534023477,0.4517166212081904,0.8641035401598782,0.19635578406448675,0.4584612618268268,0.7038446897601828,0.15727136735547512,0.13368710591372454,0.6410354015987819,0.0975113696421923,0.12800024135077592,0.43547773125237915,0.2815904228342516,0.41184185343410956,0.9173962695089456,0.24588688742100367,0.6346453107532396,0.9272934906737723,0.1790577649955289,0.28717117785276997,0.6646364674533689,0.15004950256417166,0.4302691446848367,0.6463646745336886,0.13728344810600718,0.2134871116135745,0.2592310620479635,0.11018453276991873,0.28256831401847343,0.21773886562618958
2025-06-11,SPX,0.09919854669365359,0.059946413612654056,0.4181264280274181,0.11774761431447597,0.08974504310709143,0.4485910129474486,0.3102264145008197,0.44112686070654317,0.9348819497334349,0.24905149791756495,0.4517148371872372,0.864051789794364,0.19633855795751293,0.4584003499871415,0.7033511043412034,0.1622369412204303,0.13936232190890302,0.6572734196496572,0.09929899314536679,0.13153677778533623,0.448971820258949,0.2792559448452006,0.4075561851451019,0.9173648134044173,0.2438435875719302,0.6281874268666762,0.9268849961919269,0.17812650777463854,0.28473719325899405,0.6580350342726581,0.14906075654016313,0.42585575005067294,0.642041127189642,0.13695395603351898,0.21218134081949241,0.2578065498857578,0.10991032341577968,0.28066438551454487,0.21591774562071592
2025-06-10,SPX,0.09303206505881571,0.05587482402307208,0.3820952380952381,0.11869664717236875,0.09074810840499199,0.4579047619047619,0.31032185851129707,0.4412885669238993,0.9352380952380952,0.24908299123503688,0.4517910278721123,0.8647619047619047,0.19631847269655184,0.45832932812494387,0.7032380952380952,0.16726073442764602,0.14510407751287827,0.6765714285714286,0.10118797037706147,0.13527382688548503,0.4601904761904762,0.27688864330152635,0.40321025890213563,0.9173333333333333,0.24178300042719927,0.621674906188494,0.9268571428571428,0.17719382897124578,0.2822994931397629,0.6525714285714286,0.14807346819564798,0.42144886195580056,0.6373333333333333,0.13662497229757398,0.2108775845534281,0.2563809523809524,0.10963676672858769,0.2787649886984866,0.2144761904761905
